NE_NAME;INTERFACE;SITE_ID;DESCRIPTION;IP_ADDR;SUBNET_MASK
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/8:3497;0A745;"eNodeB_A745_S1_X2";10.202.24.117;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/10:3609;0B683;"eNodeB_B683_S1_X2";10.202.37.157;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/8:3567;M9541;"eNodeB_M9541_S1_X2";10.202.9.209;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/6:3663;V2031;"eNodeB_V2031_S1_X2";10.26.38.213;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/7:3543;Y1022;"eNodeB_Y1022_S1_X2";10.202.47.129;255.255.255.252
B683-IXR2125132-GOZTEPE_ORHANGAZI-POC3;1/1/7:3665;Y2911;"eNodeB_Y2911_S1_X2";10.202.27.205;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;lag-2:3729;0A910;"eNodeB_0A910_S1_X2";10.202.3.221;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;lag-2:3611;0A405;"eNodeB_A405_S1_X2";10.202.37.153;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;lag-2:3637;0A765;"eNodeB_A765_S1_X2";10.202.42.21;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;lag-2:3533;0A767;"eNodeB_A767_S1_X2";10.202.24.37;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;1/1/10:3517;0B733;"eNodeB_B733_S1_X2";10.202.28.245;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;1/1/5:3979;00E31;"eNodeB_E31_S1_X2_IBB_METRO";10.202.34.185;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;1/1/5:3677;K6731;"eNodeB_K6731_S1_X2";10.202.18.85;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;1/1/4:3985;M4019;"eNodeB_M4019_S1_X2";10.202.39.93;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;1/1/5:3947;M4259;"eNodeB_M4259_S1_X2";10.202.44.89;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;lag-2:4037;M4442;"eNodeB_M4442_S1_X2";10.202.10.213;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;1/1/5:3553;Y1117;"eNodeB_Y1117_S1_X2";10.202.47.109;255.255.255.252
B733-IXR2125110-ESENLER_PASINLER-POC3;lag-2:3751;Y6308;"eNodeB_Y6308_S1_X2";10.202.50.145;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3837;00923;"eNodeB_923_S1_X2";10.202.21.197;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3897;00975;"eNodeB_975_S1_X2";10.202.2.141;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3595;0A786;"eNodeB_A786_S1_X2";10.202.23.169;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3767;0E320;"eNodeB_E320_S1_X2";10.202.22.81;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-2:3903;0E463;"eNodeB_E463_S1_X2";10.202.35.81;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3615;0E839;"eNodeB_E839_S1_X2";10.202.4.193;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3787;Y9081;"eNodeB_Y9081_S1_X2";10.202.54.249;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3705;00570;"eNodeB_570_S1_X2";10.202.4.13;255.255.255.252
975-IXR2124236-AVCILAR_TT-POC3;lag-1:3573;M4006;"eNodeB_M4006_S1_X2";10.202.33.53;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/10:3855;0B780;"eNodeB_B780_S1_X2";10.202.2.225;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/5:3505;M9009;"eNodeB_M9009_S1_X2";10.202.47.205;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/5:3757;K6834;"eNodeB_K6834_S1_X2";10.202.17.181;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/5:3837;K3678;"eNodeB_K3678_S1_X2";10.202.17.21;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/5:3891;00916;"eNodeB_916_S1_X2";10.202.26.9;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/5:3919;M6917;"eNodeB_M6917_S1_X2";10.202.44.145;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/6:3841;Y9814;"eNodeB_Y9814_S1_X2";10.26.35.137;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/6:3975;0E139;"eNodeB_E139_S1_X2";10.202.25.97;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/6:4015;0A990;"eNodeB_A990_S1_X2";10.202.25.17;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3501;Y2764;"eNodeB_Y2764_S1_X2";10.202.10.85;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3689;0A746;"eNodeB_A746_S1_X2";10.202.22.237;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3697;0B187;"eNodeB_B187_S1_X2";10.202.13.125;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3773;M6316;"eNodeB_M6316_S1_X2";10.202.12.229;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3777;0B630;"eNodeB_B630_S1_X2";10.202.3.125;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3819;00997;"eNodeB_997_S1_X2";10.202.17.57;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3843;Y9430;"eNodeB_Y9430_S1_X2";10.26.35.141;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3901;0E688;"eNodeB_0E688_S1_X2";10.202.30.165;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3913;M4013;"eNodeB_M4013_S1_X2";10.202.39.237;255.255.255.252
B780-IXR2128111-FIRUZKOY_SARIGUL2-POC3;1/1/7:3961;Y2584;"eNodeB_Y2584_S1_X2";10.26.36.121;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-1:3985;S1588;"eNodeB_S1588_S1_X2";10.29.124.89;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:3507;V9092;"eNodeB_V9092_S1_X2";10.29.123.169;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:3535;M4011;"eNodeB_M4011_S1_X2";10.202.38.49;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:3955;Y4587;"eNodeB_Y4587_S1_X2";10.202.39.153;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-1:683;Y4356;"eNodeB_Y4356_S1_X2";10.26.34.77;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:3671;0E417;"eNodeB_E417_S1_X2";10.202.37.33;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-3:3673;00859;"eNodeB_859_S1_X2";10.202.37.29;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-1:3683;Y8568;"eNodeB_Y8568_S1_X2";10.202.55.201;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-1:3743;Y8942;"eNodeB_Y8942_S1_X2";10.202.55.81;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-3:3761;0A508;"eNodeB_A508_S1_X2";10.202.50.125;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-1:3781;Y9782;"eNodeB_Y9782_S1_X2";10.26.35.17;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-4:3841;Y7632;"eNodeB_Y7632_S1_X2";10.202.54.141;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-3:3987;V1279;"eNodeB_V1279_S1_X2";10.202.48.185;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:4005;K6836;"eNodeB_K6836_S1_X2";10.202.25.37;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:4025;Y5491;"eNodeB_Y5491_S1_X2";10.202.48.109;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-3:4051;M7992;"eNodeB_M7992_S1_X2";10.202.38.217;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-2:4059;00098;"eNodeB_98_S1_X2";10.202.1.73;255.255.255.252
98-IXR2124243-KUCUKCEKMECE-POC3;lag-3:4061;K8589;"eNodeB_K8589_S1_X2";10.202.24.181;255.255.255.252
B810-IXR2125142-BAYRAMPASA_ISKI_IBB_KULE-POC3;1/1/8:3723;00B35;"eNodeB_00B35_S1_X2";10.202.22.169;255.255.255.252
B810-IXR2125142-BAYRAMPASA_ISKI_IBB_KULE-POC3;1/1/10:3507;0B810;"eNodeB_B810_S1_X2";10.202.19.169;255.255.255.252
B810-IXR2125142-BAYRAMPASA_ISKI_IBB_KULE-POC3;1/1/9:3609;K5077;"eNodeB_K5077_S1_X2";10.202.32.237;255.255.255.252
B849-IXR2823055-CATALCA_IZZETTIN-POC3;lag-2:3915;V7096;"eNodeB_V7096_S1_X2";10.29.122.161;255.255.255.252
B849-IXR2823055-CATALCA_IZZETTIN-POC3;1/1/10:3689;0B849;"eNodeB_B849_S1_X2";10.202.13.141;255.255.255.252
B849-IXR2823055-CATALCA_IZZETTIN-POC3;lag-2:3997;H7993;"eNodeB_H7993_S1_X2";10.202.34.149;255.255.255.252
B849-IXR2823055-CATALCA_IZZETTIN-POC3;lag-2:3963;M4608;"eNodeB_M4608_S1_X2";10.202.25.121;255.255.255.252
B849-IXR2823055-CATALCA_IZZETTIN-POC3;lag-2:3571;V7183;"eNodeB_V7183_S1_X2";10.29.113.53;255.255.255.252
C1040-IXR2247236-SOGANLICEVREYOLU-POC3;1/1/16:3615;C1040;"eNodeB_C1040_S1_X2";10.202.164.33;255.255.255.252
C1040-IXR2247236-SOGANLICEVREYOLU-POC3;1/1/15:3571;M3281;"eNodeB_M3281_S1_X2";10.202.169.41;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/1/4:3987;C1017;"eNodeB_C1017_S1_X2";10.202.62.201;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:3829;H7278;"eNodeB_H7278_S1_X2";10.202.78.21;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/1/5:3613;K3371;"eNodeB_K3371_S1_X2";10.202.65.181;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/1/5:3797;K9296;"eNodeB_K9296_S1_X2";10.29.69.145;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:3693;M9389;"eNodeB_M9389_S1_X2";10.202.83.213;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:4087;V5557;"eNodeB_V5557_S1_X2";10.29.69.185;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:3995;Y6705;"eNodeB_Y6705_S1_X2";10.202.90.217;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/4:3851;Y7149;"eNodeB_Y7149_S1_X2";10.26.21.141;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:3649;Y9527;"eNodeB_Y9527_S1_X2";10.26.24.169;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:3643;V7991;"eNodeB_V7991_S1_X2";10.29.117.197;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/2/3:3771;Y9294;"eNodeB_Y9294_S1_X2";10.29.69.33;255.255.255.252
C1017-IXR2164123-MALTEPE_GIRNE_2-POC3;1/1/5:4033;S1063;"eNodeB_S1063_S1_X2";10.29.225.117;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/3/1:4085;Y8353;"eNodeB_Y8353_S1_X2";10.202.52.165;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-20:3467;V8861;"eNodeB_V8861_S1_X2";10.29.161.13;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/2/8:3609;E1006;"eNodeB_E1006_S1_X2";10.23.53.125;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-4:4035;A6176;"eNodeB_A6176_S1_X2";10.23.50.41;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/2/8:3631;06224;"eNodeB_6224_S1_X2";10.23.53.81;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3549;A6201;"eNodeB_A6201_S1_X2";10.23.53.245;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-4:3843;E6373;"eNodeB_E6373_S1_X2";10.23.51.169;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-4:3569;C4911;"eNodeB_C4911_S1_X2";10.23.53.205;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/1/8:3799;K9366;"eNodeB_K9366_S1_X2";10.23.52.1;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3885;B6164;"eNodeB_B6164_S1_X2";10.23.51.85;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/1/8:3575;K9884;"eNodeB_K9884_S1_X2";10.23.53.193;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-35:3857;00005;"eNodeB_5_S1_X2";10.23.51.141;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/5:4067;K1252;"eNodeB_K1252_S1_X2";10.23.54.153;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/2/8:3891;A6226;"eNodeB_A6226_S1_X2";10.23.51.73;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-20:3927;A6168;"eNodeB_A6168_S1_X2";10.23.51.1;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-20:3975;A6205;"eNodeB_A6205_S1_X2";10.23.50.161;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-35:3733;A6228;"eNodeB_A6228_S1_X2";10.23.52.133;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:4077;V1573;"eNodeB_V1573_S1_X2";10.26.37.97;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/2/8:4005;K7170;"eNodeB_K7170_S1_X2";10.23.50.101;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/1/9:4027;C1148;"eNodeB_C1148_S1_X2";10.23.50.57;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-30:3977;A6213;"eNodeB_A6213_S1_X2";10.23.50.157;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-4:3937;06208;"eNodeB_6208_S1_X2";10.23.50.237;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/5:3989;K7172;"eNodeB_K7172_S1_X2";10.202.11.53;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-35:3537;K9122;"eNodeB_K9122_S1_X2";10.23.54.13;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/3/1:4069;V6450;"eNodeB_V6450_S1_X2";10.23.54.149;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-30:3597;M6275;"eNodeB_M6275_S1_X2";10.23.53.149;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-30:4051;V1755;"eNodeB_V1755_S1_X2";10.23.54.185;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-35:3725;V2362;"eNodeB_V2362_S1_X2";10.23.52.149;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-35:3573;V2364;"eNodeB_V2364_S1_X2";10.26.33.113;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-30:3533;V2404;"eNodeB_V2404_S1_X2";10.26.33.33;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-10:3737;Y1424;"eNodeB_Y1424_S1_X2";10.202.13.45;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/3/2:3677;Y2984;"eNodeB_Y2984_S1_X2";10.202.48.197;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-10:3827;Y3724;"eNodeB_Y3724_S1_X2";10.202.7.201;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/2:3815;K5278;"eNodeB_K5278_S1_X2";10.23.51.225;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-20:3605;V5327;"eNodeB_V5327_S1_X2";10.26.33.177;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-35:3601;V5969;"eNodeB_V5969_S1_X2";10.26.33.169;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-10:3545;V6686;"eNodeB_V6686_S1_X2";10.26.33.57;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;lag-30:3593;V5998;"eNodeB_V5998_S1_X2";10.26.33.153;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3615;V6703;"eNodeB_V6703_S1_X2";10.26.33.197;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3723;V8164;"eNodeB_V8164_S1_X2";10.23.52.153;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/2/8:4073;V7994;"eNodeB_V7994_S1_X2";10.29.161.85;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3573;V8836;"eNodeB_V8836_S1_X2";10.29.161.245;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3497;V8054;"eNodeB_V8054_S1_X2";10.29.161.93;255.255.255.252
C1148-IXR2823056-CORLU_BELEDIYE-POC3;1/5/4:3515;Y3774;"eNodeB_Y3774_S1_X2";10.29.161.129;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3609;G1097;"eNodeB_G1097_S1_X2";10.202.79.205;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3661;B1098;"eNodeB_B1098_S1_X2";10.202.70.5;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3705;M6630;"eNodeB_M6630_S1_X2";10.202.83.189;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3721;M6628;"eNodeB_M6628_S1_X2";10.202.83.157;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;1/1/5:3753;C1139;"eNodeB_C1139_S1_X2";10.202.59.237;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3939;A1046;"eNodeB_A1046_S1_X2";10.202.72.137;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3963;V1738;"eNodeB_V1738_S1_X2";10.202.72.89;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3533;K6572;"eNodeB_K6572_S1_X2";10.202.71.5;255.255.255.252
C1139-IXR2164124-CAVUSBASI_YOLU_VILLALAR-POC3;lag-1:3499;Y9489;"eNodeB_Y9489_S1_X2";10.26.66.21;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/7:3889;S1707;"eNodeB_S1707_S1_X2";10.29.126.241;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/7:3543;V7882;"eNodeB_V7882_S1_X2";10.29.112.253;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/7:3589;K2681;"eNodeB_K2681_S1_X2";10.202.4.245;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;lag-1:3593;0B626;"eNodeB_0B626_S1_X2";10.202.23.173;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/3:3643;0A218;"eNodeB_0A218_S1_X2";10.202.27.249;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/3:3721;0B840;"eNodeB_0B840_S1_X2";10.202.27.93;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;lag-1:3731;00561;"eNodeB_561_S1_X2";10.202.22.153;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;lag-1:3789;00001;"eNodeB_1_S1_X2";10.202.17.117;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;lag-1:3799;00735;"eNodeB_735_S1_X2";10.202.26.193;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/3:3841;K8135;"eNodeB_K8135_S1_X2";10.202.26.109;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;lag-1:3889;00995;"eNodeB_995_S1_X2";10.202.2.157;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/7:3965;00002;"eNodeB_2_S1_X2";10.202.16.21;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/11:3987;0A332;"eNodeB_0A332_S1_X2";10.202.29.249;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;lag-1:3847;S1082;"eNodeB_S1082_S1_X2";10.29.122.25;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/7:3799;0A501;"eNodeB_0A501_S1_X2";10.202.3.81;255.255.255.252
995-IXR2125073-TOPKAPI_TT-POC3;1/1/3:4009;V9013;"eNodeB_V9013_S1_X2";10.29.124.137;255.255.255.252
C1156-IXR2167027-KATI_ATIK_MERKEZI-POC3;1/1/6:3751;C1156;"eNodeB_C1156_S1_X2";10.202.59.241;255.255.255.252
C1156-IXR2167027-KATI_ATIK_MERKEZI-POC3;1/1/5:3651;M1540;"eNodeB_M1540_S1_X2";10.29.116.77;255.255.255.252
C1156-IXR2167027-KATI_ATIK_MERKEZI-POC3;1/1/5:3781;V2205;"eNodeB_V2205_S1_X2";10.202.87.213;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3549;00B42;"eNodeB_00B42_S1_X2";10.202.9.245;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3835;0A498;"eNodeB_0A498_S1_X2";10.202.49.233;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:4017;0B721;"eNodeB_0B721_S1_X2";10.202.10.253;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:4005;0D382;"eNodeB_0D382_S1_X2";10.29.121.81;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3651;0D836;"eNodeB_0D836_S1_X2";10.29.113.125;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3959;00860;"eNodeB_860_S1_X2";10.202.25.129;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;1/1/9:3647;00998;"eNodeB_998_S1_X2";10.202.9.49;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3763;0B768;"eNodeB_B768_S1_X2";10.202.27.9;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3881;0E136;"eNodeB_E136_S1_X2";10.202.21.109;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3637;K2641;"eNodeB_K2641_S1_X2";10.202.37.101;255.255.255.252
998-IXR2125071-KARTALTEPE_TT-POC3;lag-1:3949;K9946;"eNodeB_K9946_S1_X2";10.202.44.85;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/3:3825;K6644;"eNodeB_K6644_S1_X2";10.202.87.125;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/3:3533;Y7366;"eNodeB_Y7366_S1_X2";10.26.23.193;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/9:3499;K8705;"eNodeB_K8705_S1_X2";10.202.90.9;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/2:3501;59112;"eNodeB_59112_S1_X2";10.202.80.165;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/2:3553;A1467;"eNodeB_A1467_S1_X2";10.202.84.237;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/2:3843;K6632;"eNodeB_K6632_S1_X2";10.26.21.125;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/5:3931;C1407;"eNodeB_C1407_S1_X2";10.202.63.57;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/2:3935;E3322;"eNodeB_E3322_S1_X2";10.202.72.145;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/9:3941;A1568;"eNodeB_A1568_S1_X2";10.202.77.53;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/2:4015;M8595;"eNodeB_M8595_S1_X2";10.202.81.81;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/6:3947;K3604;"eNodeB_K3604_S1_X2";10.26.22.77;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/6:3849;K3654;"eNodeB_K3654_S1_X2";10.202.73.61;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/6:4039;M8147;"eNodeB_M8147_S1_X2";10.202.81.33;255.255.255.252
C1407-IXR2164125-FERHATPASA_AKDENIZ_CAD-POC3;1/1/6:4037;M8148;"eNodeB_M8148_S1_X2";10.202.81.37;255.255.255.252
32-IXR2125033-SEHRIBAHCE-POC3;1/1/8:3663;00A51;"eNodeB_00A51_S1_X2";10.202.13.193;255.255.255.252
32-IXR2125033-SEHRIBAHCE-POC3;1/1/8:3647;0B747;"eNodeB_0B747_S1_X2";10.202.32.161;255.255.255.252
32-IXR2125033-SEHRIBAHCE-POC3;1/1/8:3847;0C574;"eNodeB_0C574_S1_X2";10.202.17.1;255.255.255.252
32-IXR2125033-SEHRIBAHCE-POC3;1/1/10:3981;00032;"eNodeB_32_S1_X2";10.202.34.181;255.255.255.252
32-IXR2125033-SEHRIBAHCE-POC3;1/1/7:3569;00686;"eNodeB_686_S1_X2";10.202.9.205;255.255.255.252
32-IXR2125033-SEHRIBAHCE-POC3;1/1/8:3877;Y8084;"eNodeB_Y8084_S1_X2";10.26.35.209;255.255.255.252
